timestamp,session_id,level_number,value
1781385438.914,live_session,1,"(0.0, 0.0)"
1781385438.928,live_session,1,"(0.0, 0.0)"
1781385438.941,live_session,1,"(0.0, 0.0)"
1781385438.953,live_session,1,"(0.0, 0.0)"
1781385438.966,live_session,1,"(0.0, 0.0)"
1781385438.979,live_session,1,"(0.0, 0.0)"
1781385438.992,live_session,1,"(0.0, 0.0)"
1781385439.005,live_session,1,"(0.0, 0.0)"
1781385439.018,live_session,1,"(0.0, 0.0)"
1781385439.032,live_session,1,"(0.0, 0.0)"
1781385439.045,live_session,1,"(0.0, 0.0)"
1781385439.059,live_session,1,"(0.0, 0.0)"
1781385439.073,live_session,1,"(0.0, 0.0)"
1781385439.086,live_session,1,"(0.0, 0.0)"
1781385439.099,live_session,1,"(0.0, 0.0)"
1781385439.112,live_session,1,"(0.0, 0.0)"
1781385439.125,live_session,1,"(0.0, 0.0)"
1781385439.138,live_session,1,"(0.0, 0.0)"
1781385439.151,live_session,1,"(0.0, 0.0)"
1781385439.164,live_session,1,"(0.0, 0.0)"
1781385439.178,live_session,1,"(0.0, 0.0)"
1781385439.191,live_session,1,"(0.0, 0.0)"
1781385439.204,live_session,1,"(0.0, 0.0)"
1781385439.216,live_session,1,"(0.0, 0.0)"
1781385439.230,live_session,1,"(0.0, 0.0)"
1781385439.244,live_session,1,"(0.0, 0.0)"
1781385439.257,live_session,1,"(0.0, 0.0)"
1781385439.270,live_session,1,"(0.0, 0.0)"
1781385439.283,live_session,1,"(0.0, 0.0)"
1781385439.297,live_session,1,"(0.0, 0.0)"
1781385439.311,live_session,1,"(0.0, 0.0)"
1781385439.323,live_session,1,"(0.0, 0.0)"
1781385439.337,live_session,1,"(0.0, 0.0)"
1781385439.350,live_session,1,"(0.0, 0.0)"
1781385439.362,live_session,1,"(0.0, 0.0)"
1781385439.375,live_session,1,"(0.0, 0.0)"
1781385439.390,live_session,1,"(0.0, 0.0)"
1781385439.408,live_session,1,"(0.0, 0.0)"
1781385439.422,live_session,1,"(0.0, 0.0)"
1781385439.436,live_session,1,"(0.0, 0.0)"
1781385439.450,live_session,1,"(0.0, 0.0)"
1781385439.462,live_session,1,"(0.0, 0.0)"
1781385439.475,live_session,1,"(0.0, 0.0)"
1781385439.487,live_session,1,"(0.0, 0.0)"
1781385439.500,live_session,1,"(0.0, 0.0)"
1781385439.512,live_session,1,"(0.0, 0.0)"
1781385439.525,live_session,1,"(0.0, 0.0)"
1781385439.538,live_session,1,"(0.0, 0.0)"
1781385439.551,live_session,1,"(0.0, 0.0)"
1781385439.566,live_session,1,"(0.0, 0.0)"
1781385439.579,live_session,1,"(0.0, 0.0)"
1781385439.592,live_session,1,"(0.0, 0.0)"
1781385439.604,live_session,1,"(0.0, 0.0)"
1781385439.617,live_session,1,"(0.0, 0.0)"
1781385439.631,live_session,1,"(0.0, 0.0)"
1781385439.643,live_session,1,"(0.0, 0.0)"
1781385439.656,live_session,1,"(0.0, 0.0)"
1781385439.669,live_session,1,"(0.0, 0.0)"
1781385439.682,live_session,1,"(0.0, 0.0)"
1781385439.695,live_session,1,"(0.0, 0.0)"
1781385439.709,live_session,1,"(0.0, 0.0)"
1781385439.723,live_session,1,"(0.0, 0.0)"
1781385439.736,live_session,1,"(0.0, 0.0)"
1781385439.749,live_session,1,"(0.0, 0.0)"
1781385439.762,live_session,1,"(0.0, 0.0)"
1781385439.775,live_session,1,"(0.0, 0.0)"
1781385439.788,live_session,1,"(0.0, 0.0)"
1781385439.801,live_session,1,"(0.0, 0.0)"
1781385439.814,live_session,1,"(0.0, 0.0)"
1781385439.828,live_session,1,"(0.0, 0.0)"
1781385439.841,live_session,1,"(0.0, 0.0)"
1781385439.854,live_session,1,"(0.0, 0.0)"
1781385439.867,live_session,1,"(0.0, 0.0)"
1781385439.880,live_session,1,"(0.0, 0.0)"
1781385439.894,live_session,1,"(0.0, 0.0)"
1781385439.907,live_session,1,"(0.0, 0.0)"
1781385439.920,live_session,1,"(0.0, 0.0)"
1781385439.934,live_session,1,"(0.0, 0.0)"
1781385439.946,live_session,1,"(0.0, 0.0)"
1781385439.960,live_session,1,"(0.0, 0.0)"
1781385439.973,live_session,1,"(0.0, 0.0)"
1781385439.986,live_session,1,"(0.0, 0.0)"
1781385440.000,live_session,1,"(0.0, 0.0)"
1781385440.013,live_session,1,"(0.0, 0.0)"
1781385440.026,live_session,1,"(0.0, 0.0)"
1781385440.040,live_session,1,"(0.0, 0.0)"
1781385440.052,live_session,1,"(0.0, 0.0)"
1781385440.066,live_session,1,"(0.0, 0.0)"
1781385440.079,live_session,1,"(0.0, 0.0)"
1781385440.092,live_session,1,"(0.0, 0.0)"
1781385440.105,live_session,1,"(0.0, 0.0)"
1781385440.117,live_session,1,"(0.0, 0.0)"
1781385440.130,live_session,1,"(0.0, 0.0)"
1781385440.143,live_session,1,"(0.0, 0.0)"
1781385440.156,live_session,1,"(0.0, 0.0)"
1781385440.168,live_session,1,"(0.0, 0.0)"
1781385440.181,live_session,1,"(0.0, 0.0)"
1781385440.194,live_session,1,"(0.0, 0.0)"
1781385440.209,live_session,1,"(0.0, 0.0)"
1781385440.221,live_session,1,"(0.0, 0.0)"
1781385440.235,live_session,1,"(0.0, 0.0)"
1781385440.249,live_session,1,"(0.0, 0.0)"
1781385440.262,live_session,1,"(0.0, 0.0)"
1781385440.275,live_session,1,"(0.0, 0.0)"
1781385440.287,live_session,1,"(0.0, 0.0)"
1781385440.300,live_session,1,"(0.0, 0.0)"
1781385440.313,live_session,1,"(0.0, 0.0)"
1781385440.325,live_session,1,"(0.0, 0.0)"
1781385440.338,live_session,1,"(0.0, 0.0)"
1781385440.351,live_session,1,"(0.0, 0.0)"
1781385440.364,live_session,1,"(0.0, 0.0)"
1781385440.378,live_session,1,"(0.0, 0.0)"
1781385440.391,live_session,1,"(0.0, 0.0)"
1781385440.404,live_session,1,"(0.0, 0.0)"
1781385440.417,live_session,1,"(0.0, 0.0)"
1781385440.429,live_session,1,"(0.0, 0.0)"
1781385440.443,live_session,1,"(0.0, 0.0)"
1781385440.455,live_session,1,"(0.0, 0.0)"
1781385440.469,live_session,1,"(0.0, 0.0)"
1781385440.482,live_session,1,"(0.0, 0.0)"
1781385440.495,live_session,1,"(0.0, 0.0)"
1781385440.508,live_session,1,"(0.0, 0.0)"
1781385440.521,live_session,1,"(0.0, 0.0)"
1781385440.534,live_session,1,"(0.0, 0.0)"
1781385440.547,live_session,1,"(0.0, 0.0)"
1781385440.561,live_session,1,"(0.0, 0.0)"
1781385440.574,live_session,1,"(0.0, 0.0)"
1781385440.587,live_session,1,"(0.0, 0.0)"
1781385440.600,live_session,1,"(0.0, 0.0)"
1781385440.613,live_session,1,"(0.0, 0.0)"
1781385440.628,live_session,1,"(0.0, 0.0)"
1781385440.642,live_session,1,"(0.0, 0.0)"
1781385440.656,live_session,1,"(0.0, 0.0)"
1781385440.670,live_session,1,"(0.0, 0.0)"
1781385440.683,live_session,1,"(0.0, 0.0)"
1781385440.695,live_session,1,"(0.0, 0.0)"
1781385440.708,live_session,1,"(0.0, 0.0)"
1781385440.721,live_session,1,"(0.0, 0.0)"
1781385440.734,live_session,1,"(0.0, 0.0)"
1781385440.748,live_session,1,"(0.0, 0.0)"
1781385440.761,live_session,1,"(0.0, 0.0)"
1781385440.774,live_session,1,"(0.0, 0.0)"
1781385440.787,live_session,1,"(0.0, 0.0)"
1781385440.800,live_session,1,"(0.0, 0.0)"
1781385440.813,live_session,1,"(0.0, 0.0)"
1781385440.826,live_session,1,"(0.0, 0.0)"
1781385440.840,live_session,1,"(0.0, 0.0)"
1781385440.853,live_session,1,"(0.0, 0.0)"
1781385440.866,live_session,1,"(0.0, 0.0)"
1781385440.879,live_session,1,"(0.0, 0.0)"
1781385440.892,live_session,1,"(0.0, 0.0)"
1781385440.905,live_session,1,"(0.0, 0.0)"
1781385440.918,live_session,1,"(0.0, 0.0)"
1781385440.930,live_session,1,"(0.0, 0.0)"
1781385440.944,live_session,1,"(0.0, 0.0)"
1781385440.957,live_session,1,"(0.0, 0.0)"
1781385440.971,live_session,1,"(0.0, 0.0)"
1781385440.983,live_session,1,"(0.0, 0.0)"
1781385440.997,live_session,1,"(0.0, 0.0)"
1781385441.010,live_session,1,"(0.0, 0.0)"
1781385441.023,live_session,1,"(0.0, 0.0)"
1781385441.036,live_session,1,"(0.0, 0.0)"
1781385441.049,live_session,1,"(0.0, 0.0)"
1781385441.062,live_session,1,"(0.0, 0.0)"
1781385441.076,live_session,1,"(0.0, 0.0)"
1781385441.090,live_session,1,"(0.0, 0.0)"
1781385441.103,live_session,1,"(0.0, 0.0)"
1781385441.116,live_session,1,"(0.0, 0.0)"
1781385441.129,live_session,1,"(0.0, 0.0)"
1781385441.141,live_session,1,"(0.0, 0.0)"
1781385441.154,live_session,1,"(0.0, 0.0)"
1781385441.167,live_session,1,"(0.0, 0.0)"
1781385441.181,live_session,1,"(0.0, 0.0)"
1781385441.194,live_session,1,"(0.0, 0.0)"
1781385441.207,live_session,1,"(0.0, 0.0)"
1781385441.220,live_session,1,"(0.0, 0.0)"
1781385441.233,live_session,1,"(0.0, 0.0)"
1781385441.246,live_session,1,"(0.0, 0.0)"
1781385441.260,live_session,1,"(0.0, 0.0)"
1781385441.272,live_session,1,"(0.0, 0.0)"
1781385441.285,live_session,1,"(0.0, 0.0)"
1781385441.298,live_session,1,"(0.0, 0.0)"
1781385441.311,live_session,1,"(0.0, 0.0)"
1781385441.324,live_session,1,"(0.0, 0.0)"
1781385441.337,live_session,1,"(0.0, 0.0)"
1781385441.350,live_session,1,"(0.0, 0.0)"
1781385441.363,live_session,1,"(0.0, 0.0)"
1781385441.377,live_session,1,"(0.0, 0.0)"
1781385441.389,live_session,1,"(0.0, 0.0)"
1781385441.401,live_session,1,"(0.0, 0.0)"
1781385441.415,live_session,1,"(0.0, 0.0)"
1781385441.428,live_session,1,"(0.0, 0.0)"
1781385441.441,live_session,1,"(0.0, 0.0)"
1781385441.454,live_session,1,"(0.0, 0.0)"
1781385441.467,live_session,1,"(0.0, 0.0)"
1781385441.481,live_session,1,"(0.0, 0.0)"
1781385441.493,live_session,1,"(0.0, 0.0)"
1781385441.508,live_session,1,"(0.0, 0.0)"
1781385441.521,live_session,1,"(0.0, 0.0)"
1781385441.535,live_session,1,"(0.0, 0.0)"
1781385441.548,live_session,1,"(0.0, 0.0)"
1781385441.561,live_session,1,"(0.0, 0.0)"
1781385441.573,live_session,1,"(0.0, 0.0)"
1781385441.587,live_session,1,"(0.0, 0.0)"
1781385441.600,live_session,1,"(0.0, 0.0)"
1781385441.614,live_session,1,"(0.0, 0.0)"
1781385441.627,live_session,1,"(0.0, 0.0)"
1781385441.641,live_session,1,"(0.0, 0.0)"
1781385441.654,live_session,1,"(0.0, 0.0)"
1781385441.667,live_session,1,"(0.0, 0.0)"
1781385441.680,live_session,1,"(0.0, 0.0)"
1781385441.693,live_session,1,"(0.0, 0.0)"
1781385441.706,live_session,1,"(0.0, 0.0)"
1781385441.719,live_session,1,"(0.0, 0.0)"
1781385441.732,live_session,1,"(0.0, 0.0)"
1781385441.745,live_session,1,"(0.0, 0.0)"
1781385441.758,live_session,1,"(0.0, 0.0)"
1781385441.771,live_session,1,"(0.0, 0.0)"
1781385441.784,live_session,1,"(0.0, 0.0)"
1781385441.796,live_session,1,"(0.0, 0.0)"
1781385441.810,live_session,1,"(0.0, 0.0)"
1781385441.823,live_session,1,"(0.0, 0.0)"
1781385441.836,live_session,1,"(0.0, 0.0)"
1781385441.851,live_session,1,"(0.0, 0.0)"
1781385441.864,live_session,1,"(0.0, 0.0)"
1781385441.877,live_session,1,"(0.0, 0.0)"
1781385441.889,live_session,1,"(0.0, 0.0)"
1781385441.902,live_session,1,"(0.0, 0.0)"
1781385441.914,live_session,1,"(0.0, 0.0)"
1781385441.927,live_session,1,"(0.0, 0.0)"
1781385441.941,live_session,1,"(0.0, 0.0)"
1781385441.954,live_session,1,"(0.0, 0.0)"
1781385441.967,live_session,1,"(0.0, 0.0)"
1781385441.980,live_session,1,"(0.0, 0.0)"
1781385441.992,live_session,1,"(0.0, 0.0)"
1781385442.005,live_session,1,"(0.0, 0.0)"
1781385442.019,live_session,1,"(0.0, 0.0)"
1781385442.031,live_session,1,"(0.0, 0.0)"
1781385442.044,live_session,1,"(0.0, 0.0)"
1781385442.058,live_session,1,"(0.0, 0.0)"
1781385442.070,live_session,1,"(0.0, 0.0)"
1781385442.084,live_session,1,"(0.0, 0.0)"
1781385442.100,live_session,1,"(0.0, 0.0)"
1781385442.113,live_session,1,"(0.0, 0.0)"
1781385442.126,live_session,1,"(0.0, 0.0)"
1781385442.140,live_session,1,"(0.0, 0.0)"
1781385442.154,live_session,1,"(0.0, 0.0)"
1781385442.168,live_session,1,"(0.0, 0.0)"
1781385442.182,live_session,1,"(0.0, 0.0)"
1781385442.194,live_session,1,"(0.0, 0.0)"
1781385442.207,live_session,1,"(0.0, 0.0)"
1781385442.221,live_session,1,"(0.0, 0.0)"
1781385442.233,live_session,1,"(0.0, 0.0)"
1781385442.247,live_session,1,"(0.0, 0.0)"
1781385442.262,live_session,1,"(0.0, 0.0)"
1781385442.277,live_session,1,"(0.0, 0.0)"
1781385442.290,live_session,1,"(0.0, 0.0)"
1781385442.303,live_session,1,"(0.0, 0.0)"
1781385442.316,live_session,1,"(0.0, 0.0)"
1781385442.329,live_session,1,"(0.0, 0.0)"
1781385442.342,live_session,1,"(0.0, 0.0)"
1781385442.355,live_session,1,"(0.0, 0.0)"
1781385442.368,live_session,1,"(0.0, 0.0)"
1781385442.381,live_session,1,"(0.0, 0.0)"
1781385442.394,live_session,1,"(0.0, 0.0)"
1781385442.407,live_session,1,"(0.0, 0.0)"
1781385442.420,live_session,1,"(0.0, 0.0)"
1781385442.433,live_session,1,"(0.0, 0.0)"
1781385442.447,live_session,1,"(0.0, 0.0)"
1781385442.460,live_session,1,"(0.0, 0.0)"
1781385442.475,live_session,1,"(0.0, 0.0)"
1781385442.490,live_session,1,"(0.0, 0.0)"
1781385442.503,live_session,1,"(0.0, 0.0)"
1781385442.517,live_session,1,"(0.0, 0.0)"
1781385442.530,live_session,1,"(0.0, 0.0)"
1781385442.543,live_session,1,"(0.0, 0.0)"
1781385442.555,live_session,1,"(0.0, 0.0)"
1781385442.569,live_session,1,"(0.0, 0.0)"
1781385442.582,live_session,1,"(0.0, 0.0)"
1781385442.595,live_session,1,"(0.0, 0.0)"
1781385442.608,live_session,1,"(0.0, 0.0)"
1781385442.621,live_session,1,"(0.0, 0.0)"
1781385442.634,live_session,1,"(0.0, 0.0)"
1781385442.648,live_session,1,"(0.0, 0.0)"
1781385442.661,live_session,1,"(0.0, 0.0)"
1781385442.674,live_session,1,"(0.0, 0.0)"
1781385442.687,live_session,1,"(0.0, 0.0)"
1781385442.700,live_session,1,"(0.0, 0.0)"
1781385442.713,live_session,1,"(0.0, 0.0)"
1781385442.727,live_session,1,"(0.0, 0.0)"
1781385442.740,live_session,1,"(0.0, 0.0)"
1781385442.753,live_session,1,"(0.0, 0.0)"
1781385442.766,live_session,1,"(0.0, 0.0)"
1781385442.780,live_session,1,"(0.0, 0.0)"
1781385442.794,live_session,1,"(0.0, 0.0)"
1781385442.807,live_session,1,"(0.0, 0.0)"
1781385442.821,live_session,1,"(0.0, 0.0)"
1781385442.833,live_session,1,"(0.0, 0.0)"
1781385442.848,live_session,1,"(0.0, 0.0)"
1781385442.861,live_session,1,"(0.0, 0.0)"
1781385442.875,live_session,1,"(0.0, 0.0)"
1781385442.888,live_session,1,"(0.0, 0.0)"
1781385442.901,live_session,1,"(0.0, 0.0)"
1781385442.914,live_session,1,"(0.0, 0.0)"
1781385442.926,live_session,1,"(0.0, 0.0)"
1781385442.939,live_session,1,"(0.0, 0.0)"
1781385442.953,live_session,1,"(0.0, 0.0)"
1781385442.966,live_session,1,"(0.0, 0.0)"
1781385442.980,live_session,1,"(0.0, 0.0)"
1781385442.993,live_session,1,"(0.0, 0.0)"
1781385443.007,live_session,1,"(0.0, 0.0)"
1781385443.020,live_session,1,"(0.0, 0.0)"
1781385443.033,live_session,1,"(0.0, 0.0)"
1781385443.046,live_session,1,"(0.0, 0.0)"
1781385443.060,live_session,1,"(0.0, 0.0)"
1781385443.072,live_session,1,"(0.0, 0.0)"
1781385443.085,live_session,1,"(0.0, 0.0)"
1781385443.098,live_session,1,"(0.0, 0.0)"
1781385443.112,live_session,1,"(0.0, 0.0)"
1781385443.125,live_session,1,"(0.0, 0.0)"
1781385443.138,live_session,1,"(0.0, 0.0)"
1781385443.151,live_session,1,"(0.0, 0.0)"
1781385443.164,live_session,1,"(0.0, 0.0)"
1781385443.177,live_session,1,"(0.0, 0.0)"
1781385443.190,live_session,1,"(0.0, 0.0)"
1781385443.203,live_session,1,"(0.0, 0.0)"
1781385443.217,live_session,1,"(0.0, 0.0)"
1781385443.232,live_session,1,"(0.0, 0.0)"
1781385443.247,live_session,1,"(0.0, 0.0)"
1781385443.262,live_session,1,"(0.0, 0.0)"
1781385443.275,live_session,1,"(0.0, 0.0)"
1781385443.288,live_session,1,"(0.0, 0.0)"
1781385443.300,live_session,1,"(0.0, 0.0)"
1781385443.313,live_session,1,"(0.0, 0.0)"
1781385443.327,live_session,1,"(0.0, 0.0)"
1781385443.340,live_session,1,"(0.0, 0.0)"
1781385443.353,live_session,1,"(0.0, 0.0)"
1781385443.365,live_session,1,"(0.0, 0.0)"
1781385443.379,live_session,1,"(0.0, 0.0)"
1781385443.392,live_session,1,"(0.0, 0.0)"
1781385443.405,live_session,1,"(0.0, 0.0)"
1781385443.418,live_session,1,"(0.0, 0.0)"
1781385443.432,live_session,1,"(0.0, 0.0)"
1781385443.445,live_session,1,"(0.0, 0.0)"
1781385443.459,live_session,1,"(0.0, 0.0)"
1781385443.472,live_session,1,"(0.0, 0.0)"
1781385443.485,live_session,1,"(0.0, 0.0)"
1781385443.498,live_session,1,"(0.0, 0.0)"
1781385443.511,live_session,1,"(0.0, 0.0)"
1781385443.525,live_session,1,"(0.0, 0.0)"
1781385443.538,live_session,1,"(0.0, 0.0)"
1781385443.551,live_session,1,"(0.0, 0.0)"
1781385443.564,live_session,1,"(0.0, 0.0)"
1781385443.577,live_session,1,"(0.0, 0.0)"
1781385443.591,live_session,1,"(0.0, 0.0)"
1781385443.603,live_session,1,"(0.0, 0.0)"
1781385443.617,live_session,1,"(0.0, 0.0)"
1781385443.630,live_session,1,"(0.0, 0.0)"
1781385443.643,live_session,1,"(0.0, 0.0)"
1781385443.656,live_session,1,"(0.0, 0.0)"
1781385443.669,live_session,1,"(0.0, 0.0)"
1781385443.682,live_session,1,"(0.0, 0.0)"
1781385443.695,live_session,1,"(0.0, 0.0)"
1781385443.708,live_session,1,"(0.0, 0.0)"
1781385443.721,live_session,1,"(0.0, 0.0)"
1781385443.735,live_session,1,"(0.0, 0.0)"
1781385443.749,live_session,1,"(0.0, 0.0)"
1781385443.762,live_session,1,"(0.0, 0.0)"
1781385443.775,live_session,1,"(0.0, 0.0)"
1781385443.788,live_session,1,"(0.0, 0.0)"
1781385443.803,live_session,1,"(0.0, 0.0)"
1781385443.816,live_session,1,"(0.0, 0.0)"
1781385443.829,live_session,1,"(0.0, 0.0)"
1781385443.843,live_session,1,"(0.0, 0.0)"
1781385443.856,live_session,1,"(0.0, 0.0)"
1781385443.869,live_session,1,"(0.0, 0.0)"
1781385443.882,live_session,1,"(0.0, 0.0)"
1781385443.895,live_session,1,"(0.0, 0.0)"
1781385443.908,live_session,1,"(0.0, 0.0)"
1781385443.921,live_session,1,"(0.0, 0.0)"
1781385443.934,live_session,1,"(0.0, 0.0)"
1781385443.947,live_session,1,"(0.0, 0.0)"
1781385443.960,live_session,1,"(0.0, 0.0)"
1781385443.973,live_session,1,"(0.0, 0.0)"
1781385443.986,live_session,1,"(0.0, 0.0)"
1781385443.999,live_session,1,"(0.0, 0.0)"
1781385444.013,live_session,1,"(0.0, 0.0)"
1781385444.027,live_session,1,"(0.0, 0.0)"
1781385444.040,live_session,1,"(0.0, 0.0)"
1781385444.052,live_session,1,"(0.0, 0.0)"
1781385444.065,live_session,1,"(0.0, 0.0)"
1781385444.079,live_session,1,"(0.0, 0.0)"
1781385444.093,live_session,1,"(0.0, 0.0)"
1781385444.106,live_session,1,"(0.0, 0.0)"
1781385444.119,live_session,1,"(0.0, 0.0)"
1781385444.131,live_session,1,"(0.0, 0.0)"
1781385444.144,live_session,1,"(0.0, 0.0)"
1781385444.157,live_session,1,"(0.0, 0.0)"
1781385444.171,live_session,1,"(0.0, 0.0)"
1781385444.185,live_session,1,"(0.0, 0.0)"
1781385444.197,live_session,1,"(0.0, 0.0)"
1781385444.210,live_session,1,"(0.0, 0.0)"
1781385444.224,live_session,1,"(0.0, 0.0)"
1781385444.237,live_session,1,"(0.0, 0.0)"
1781385444.250,live_session,1,"(0.0, 0.0)"
1781385444.263,live_session,1,"(0.0, 0.0)"
1781385444.277,live_session,1,"(0.0, 0.0)"
1781385444.290,live_session,1,"(0.0, 0.0)"
1781385444.303,live_session,1,"(0.0, 0.0)"
1781385444.316,live_session,1,"(0.0, 0.0)"
1781385444.329,live_session,1,"(0.0, 0.0)"
1781385444.343,live_session,1,"(0.0, 0.0)"
1781385444.356,live_session,1,"(0.0, 0.0)"
1781385444.370,live_session,1,"(0.0, 0.0)"
1781385444.383,live_session,1,"(0.0, 0.0)"
1781385444.395,live_session,1,"(0.0, 0.0)"
1781385444.409,live_session,1,"(0.0, 0.0)"
1781385444.422,live_session,1,"(0.0, 0.0)"
1781385444.435,live_session,1,"(0.0, 0.0)"
1781385444.448,live_session,1,"(0.0, 0.0)"
1781385444.461,live_session,1,"(0.0, 0.0)"
1781385444.474,live_session,1,"(0.0, 0.0)"
1781385444.488,live_session,1,"(0.0, 0.0)"
1781385444.502,live_session,1,"(0.0, 0.0)"
1781385444.515,live_session,1,"(0.0, 0.0)"
1781385444.528,live_session,1,"(0.0, 0.0)"
1781385444.542,live_session,1,"(0.0, 0.0)"
1781385444.555,live_session,1,"(0.0, 0.0)"
1781385444.568,live_session,1,"(0.0, 0.0)"
1781385444.581,live_session,1,"(0.0, 0.0)"
1781385444.594,live_session,1,"(0.0, 0.0)"
1781385444.606,live_session,1,"(0.0, 0.0)"
1781385444.619,live_session,1,"(0.0, 0.0)"
1781385444.632,live_session,1,"(0.0, 0.0)"
1781385444.645,live_session,1,"(0.0, 0.0)"
1781385444.658,live_session,1,"(0.0, 0.0)"
1781385444.671,live_session,1,"(0.0, 0.0)"
1781385444.684,live_session,1,"(0.0, 0.0)"
1781385444.697,live_session,1,"(0.0, 0.0)"
1781385444.711,live_session,1,"(0.0, 0.0)"
1781385444.725,live_session,1,"(0.0, 0.0)"
1781385444.738,live_session,1,"(0.0, 0.0)"
1781385444.751,live_session,1,"(0.0, 0.0)"
1781385444.765,live_session,1,"(0.0, 0.0)"
1781385444.778,live_session,1,"(0.0, 0.0)"
1781385444.792,live_session,1,"(0.0, 0.0)"
1781385444.805,live_session,1,"(0.0, 0.0)"
1781385444.817,live_session,1,"(0.0, 0.0)"
1781385444.830,live_session,1,"(0.0, 0.0)"
1781385444.843,live_session,1,"(0.0, 0.0)"
1781385444.855,live_session,1,"(0.0, 0.0)"
1781385444.870,live_session,1,"(0.0, 0.0)"
1781385444.883,live_session,1,"(0.0, 0.0)"
1781385444.896,live_session,1,"(0.0, 0.0)"
1781385444.909,live_session,1,"(0.0, 0.0)"
1781385444.921,live_session,1,"(0.0, 0.0)"
1781385444.935,live_session,1,"(0.0, 0.0)"
1781385444.949,live_session,1,"(0.0, 0.0)"
1781385444.962,live_session,1,"(0.0, 0.0)"
1781385444.976,live_session,1,"(0.0, 0.0)"
1781385444.989,live_session,1,"(0.0, 0.0)"
1781385445.003,live_session,1,"(0.0, 0.0)"
1781385445.016,live_session,1,"(0.0, 0.0)"
1781385445.029,live_session,1,"(0.0, 0.0)"
1781385445.042,live_session,1,"(0.0, 0.0)"
1781385445.056,live_session,1,"(0.0, 0.0)"
1781385445.069,live_session,1,"(0.0, 0.0)"
1781385445.082,live_session,1,"(0.0, 0.0)"
1781385445.095,live_session,1,"(0.0, 0.0)"
1781385445.108,live_session,1,"(0.0, 0.0)"
1781385445.121,live_session,1,"(0.0, 0.0)"
1781385445.136,live_session,1,"(0.0, 0.0)"
1781385445.149,live_session,1,"(0.0, 0.0)"
1781385445.163,live_session,1,"(0.0, 0.0)"
1781385445.176,live_session,1,"(0.0, 0.0)"
1781385445.189,live_session,1,"(0.0, 0.0)"
1781385445.202,live_session,1,"(0.0, 0.0)"
1781385445.215,live_session,1,"(0.0, 0.0)"
1781385445.227,live_session,1,"(0.0, 0.0)"
1781385445.242,live_session,1,"(0.0, 0.0)"
1781385445.255,live_session,1,"(0.0, 0.0)"
1781385445.268,live_session,1,"(0.0, 0.0)"
1781385445.282,live_session,1,"(0.0, 0.0)"
1781385445.295,live_session,1,"(0.0, 0.0)"
1781385445.308,live_session,1,"(0.0, 0.0)"
1781385445.321,live_session,1,"(0.0, 0.0)"
1781385445.334,live_session,1,"(0.0, 0.0)"
1781385445.347,live_session,1,"(0.0, 0.0)"
1781385445.360,live_session,1,"(0.0, 0.0)"
1781385445.373,live_session,1,"(0.0, 0.0)"
1781385445.387,live_session,1,"(0.0, 0.0)"
1781385445.400,live_session,1,"(0.0, 0.0)"
1781385445.412,live_session,1,"(0.0, 0.0)"
1781385445.425,live_session,1,"(0.0, 0.0)"
1781385445.438,live_session,1,"(0.0, 0.0)"
1781385445.451,live_session,1,"(0.0, 0.0)"
1781385445.464,live_session,1,"(0.0, 0.0)"
1781385445.477,live_session,1,"(0.0, 0.0)"
1781385445.490,live_session,1,"(0.0, 0.0)"
1781385445.503,live_session,1,"(0.0, 0.0)"
1781385445.516,live_session,1,"(0.0, 0.0)"
1781385445.529,live_session,1,"(0.0, 0.0)"
1781385445.542,live_session,1,"(0.0, 0.0)"
1781385445.555,live_session,1,"(0.0, 0.0)"
1781385445.569,live_session,1,"(0.0, 0.0)"
1781385445.583,live_session,1,"(0.0, 0.0)"
1781385445.596,live_session,1,"(0.0, 0.0)"
1781385445.609,live_session,1,"(0.0, 0.0)"
1781385445.622,live_session,1,"(0.0, 0.0)"
1781385445.635,live_session,1,"(0.0, 0.0)"
1781385445.648,live_session,1,"(0.0, 0.0)"
1781385445.662,live_session,1,"(0.0, 0.0)"
1781385445.675,live_session,1,"(0.0, 0.0)"
1781385445.688,live_session,1,"(0.0, 0.0)"
1781385445.701,live_session,1,"(0.0, 0.0)"
1781385445.714,live_session,1,"(0.0, 0.0)"
1781385445.727,live_session,1,"(0.0, 0.0)"
1781385445.740,live_session,1,"(0.0, 0.0)"
1781385445.752,live_session,1,"(0.0, 0.0)"
1781385445.766,live_session,1,"(0.0, 0.0)"
1781385445.778,live_session,1,"(0.0, 0.0)"
1781385445.791,live_session,1,"(0.0, 0.0)"
1781385445.804,live_session,1,"(0.0, 0.0)"
1781385445.818,live_session,1,"(0.0, 0.0)"
1781385445.831,live_session,1,"(0.0, 0.0)"
1781385445.844,live_session,1,"(0.0, 0.0)"
1781385445.857,live_session,1,"(0.0, 0.0)"
1781385445.870,live_session,1,"(0.0, 0.0)"
1781385445.883,live_session,1,"(0.0, 0.0)"
1781385445.896,live_session,1,"(0.0, 0.0)"
1781385445.910,live_session,1,"(0.0, 0.0)"
1781385445.925,live_session,1,"(0.0, 0.0)"
1781385445.938,live_session,1,"(0.0, 0.0)"
1781385445.951,live_session,1,"(0.0, 0.0)"
1781385445.964,live_session,1,"(0.0, 0.0)"
1781385445.978,live_session,1,"(0.0, 0.0)"
1781385445.991,live_session,1,"(0.0, 0.0)"
